id,titulo,qtd_exercicios,peso
3213,Semana 3 - Operações ,3,1
3214,Semana 3 - Comandos de Decisão,5,1
3215,Lab 5 - Listas,8,1
3216,Lab 6 - Funções,8,1
3217,Lab 6 - Repetição por Contagem (for),16,1
3218,Ambientação,2,0
3219,Variáveis e Tipos de Dados,3,1
3220,Variáveis e Tipos de Dados,11,1
3221,Lab 7 - Dicionários,7,1
3222,Lab 8 – Matrizes,12,1
3223,Variáveis e Tipos de Dados,11,1
3224,Semana 4 - Estruturas de Repetição (for),4,1
3226,Semana 4 - Estruturas de Repetição (for),4,1
3227,(APENAS PARA QUEM TEVE PROBLEMAS COM L2),5,1
3228,Lab 5 - Funções,8,6
3229,Terceira Avaliação de IC (Python),5,7
3230,Semana 5 - Estruturas de Repetição (while e for),4,1
3231,Lista 06 - Tabela de espalhamento,2,1
3232,TP6: Repetição por contagem,3,1
3233,TP6: Repetição por contagem,3,1
3234,Lista Diversao -  Vetores e Matrizes,9,1
3235,TP6: Repetição por contagem,3,1
3236,TP6: Repetição por contagem,3,1
3237,Lista Extra de Python,8,1
3238,Quarta Lista (Python),12,3
3239,Lab 0 – Primeiros passos com o Python - 2020,3,1
3240,Lab 1 - Variáveis e Estrutura Sequencial,1,1
3241,Lab 2 - Estrutura Condicional Composta,1,1
3242,Lab 3 – Condicionais Encadeados (if/elif),1,1
3243,Lab 4 – Repetição por Condição (while) 2019,1,1
3244,Lab 6 - Repetição por Contagem (for),16,1
3245,TP6: Repetição por contagem,3,1
3246,TP6: Repetição por contagem,3,1
3247,TP6: Repetição por contagem,2,1
3248,TP5: Vetores e Strings (P) 2,2,1
3249,TP6: Repetição por contagem,3,3
3250,Lab 7 - Matrizes,15,1
3251,Terceira Prova de IP 2021-1,10,1
3252,Lab 7 - Matrizes,15,1
3253,Terceira Avaliação de IC (Python),3,1
3254,Lab 7 - Matrizes,15,1
3255,Lab 7 - Matrizes,15,3
3256,Lab 7 - Matrizes,15,1
3257,Lab 6 - Listas,8,1
3259,Lab 2.1 - Estrutura de controle e de repetição,13,0
3260,TP6: Repetição por contagem 2,2,1
3261,Prova de Substituição de IP - 2021-1,10,1
3262,Lab 8 - Dicionários,7,1
3263,Quarta Lista (Python),12,1
3264,Lista Extra de Haskell,15,1
3265,Lab 7 - Matrizes,15,1
3266,Lista de Exercícios de Python - resolvida em sala,6,1
3267,Quarta Avaliação de IC (Python),5,7
3268,Avaliação Extra!,5,0
3269,Avaliação Extra (Noturno - 18:00-22:00),5,0
3270,TP7: Matrizes (2019),2,1
3271,TP7: Matrizes,3,1
3272,TP6: Repetição por contagem (Sub),2,1
3273,TP7: Matrizes,3,1
3274,TP7: Matrizes,3,1
3275,Lab 9 - Pilhas e filas,9,1
3276,Prova Substitutiva - HASKELL,4,1
3277,TP7: Matrizes,3,1
3278,TP7: Matrizes,3,1
3279,TP7: Matrizes,3,1
3280,Semana 5 - Estruturas de Repetição (while e for),4,1
3281,Semana 6 - Matrizes,6,1
3282,TP7: Matrizes,2,1
3283,Prova Final IC (Python),5,1
3284,Semana 6 - Matrizes,6,1
3285,TP7: Matrizes,3,1
3286,TP7: Matrizes,3,3
3287,Avaliação Extra (Vespertino),5,1
3288,Lab 7 – Matrizes,12,1
3289,Lab 8 - Pilhas e filas,9,5
3290,Prova Final,3,1
3291,Quarta Prova Parcial de Python,3,1
3292,Prova Final,3,1
3293,Lab 0 – Primeiros passos com o Python - 2019,16,1
3294,Lab 2 - Entradas de Dados e Condicionais,12,1
3295,Lista 1 - Estrutura Condicional Composta,16,1
3296,Prova Final,3,1
3297,Prova Final de IP - 2021-1,10,1
3298,Prova Final,3,1
3299,TP6: Repetição por contagem (Sub),2,0
3300,Prova Final,2,0
3301,Prova Final,3,1
3302,LAB 1 (Introdução à C),7,1
3303,TP6: Repetição por contagem (Sub),2,1
3304,Lab 10 - Recursão,8,1
3305,TP6: Repetição por contagem (Sub),3,1
3306,Prova Substitutiva de Python/Prova Final,3,1
3307,TP6: Repetição por contagem (Sub),3,1
3308,Prova Final,3,1
3309,Prova Final,2,1
3310,Prova Final,3,1
3311,Ambientação,2,0
3312,Lab 2.1 - Estrutura de controle e de repetição,8,0
3313,Teste,10,1
3314,Lista 8 - Entradas e Saídas e Dados,7,1
3315,Lista 8 - Entradas e Saídas e Dados,9,1
3316,Lista 1 - Variáveis e Tipos de Dados,11,0
3317,Lab 9 - Recursão,9,1
3318,Teste,3,1
3319,Prova 1,5,1
3320,XXX,2,1
3321,Lab 2 - Estrutura Condicional Composta,20,1
3322,Prova 1,5,1
3323,Lab 3 - Estrutura Condicional Encadeada,15,1
3324,Lab 3 – Condicionais Encadeados (if/elif),12,1
3325,Lista 2 - Condicional Encadeada (if/elif),15,1
3326,Lista 9 - Estrutura de Seleção Simples (IF),4,1
3327,Lista 10 - Estrutura Composta (IF-ELSE) e Aninhada,3,1
3328,Lista 11 - Estruturas de Decisão (switch),4,1
3329,Para continuar programando,7,1
3330,Treino Semanal 00 - Entrada e Saída,3,1
3331,Lab 2 - Entradas de Dados e Condicionais,12,1
3332,Lab 11 - Busca e Ordenação,7,1
3333,Lab Entrada/Saida em C,2,1
3334,Lista 3 - Repetição por Condição (while),17,1
3335,Lista 9 - Estrutura de Seleção Simples (IF),4,1
3336,Lista 12 - Estrutura de Repetição (while),4,1
3337,Lista 13 - Estrutura de Repetição (do-while),4,1
3338,Lista 14 - Estrutura de Repetição (for),4,1
3339,Lista 10 - Estrutura Composta (IF-ELSE) e Aninhada,3,1
3340,Lab 0 – Primeiros passos com o Python - 2020,16,1
3341,Lab 0 – Primeiros passos com o Python - 2020,16,1
3342,Lab 0 – Primeiros passos com o Python - 2020,16,0
3343,Lab 0 – Primeiros passos com o Python - 2020,16,1
3344,Lab 0 – Primeiros passos com o Python - 2020,16,0
3345,Lab 0 – Primeiros passos com o Python - 2020,16,0
3346,Lab 4 – Repetição por Condição (while) 2019,2,1
3347,Lab 10 - Busca e Ordenação,7,1
3348,Lab 0 – Primeiros passos com o Python - 2020,16,1
3349,Lista 4 - Vetores e Strings,13,1
3350,Lab 0 – Primeiros passos com o Python - 2020,16,1
3351,Lab 0 – Primeiros passos com o Python - 2020,16,0
3352,Lista 15 - Modularização: Funções,3,1
3353,Lista 16 - Laboratório de Programação 1.0,2,1
3354,L01 - Primeiros passos,5,2
3356,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3357,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3358,Lab 1 - Variáveis e Estrutura Sequencial,23,1
3359,Lab 1 - Variáveis e Estrutura Sequencial,23,1
3360,Lab 1 - Variáveis e Estrutura Sequencial,23,1
3361,Lab 1 - Variáveis e Estrutura Sequencial,5,1
3362,Lab 1 - Variáveis e Estrutura Sequencial,23,1
3363,Lab 1 - Variáveis e Estrutura Sequencial,23,1
3364,Lab 1 - Variáveis e Estrutura Sequencial,23,1
3365,Extra 1 - Variáveis e Estrutura Sequencial,11,1
3366,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3367,Extras 1 - Variáveis e Estrutura Sequencial,11,1
3368,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3369,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3370,Extras 1 - Variáveis e Estrutura Sequencial,11,1
3371,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3372,Extras 1 - Variáveis e Estrutura Sequencial (2020),11,0
3373,Extras 1 - Variáveis e Estrutura Sequencial,11,0
3374,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3375,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3376,Extras 1 - Variáveis e Estrutura Sequencial,11,0
3377,Lab 1 - Variáveis e Estrutura Sequencial,12,1
3378,Extras 1 - Variáveis e Estrutura Sequencial,11,0
3379,Semana 7~8 - funções,5,1
3380,Semana 9~10 - Ponteiros,5,1
3381,Semana 11~12 - Alocação Dinâmica,5,1
3382,Semana 7~8 - funções,5,1
3383,Semana 9~10 - Ponteiros,5,1
3384,Semana 11~12 - Alocação Dinâmica,5,1
3385,L02 - Aritmética,4,2
3386,Lista 11 - Estruturas de Decisão (switch),4,1
3387,Extras 1 - Variáveis e Estrutura Sequencial (2020),11,0
3388,Extras 1 - Variáveis e Estrutura Sequencial,11,0
3389,Lista 01 - Entrada e saída,9,1
3390,Lista 02 - Entrada e saída,10,1
3391,Lista 03 - Condicionais,10,1
3392,Lista 04 - Condicionais,10,1
3393,Lista 05 - Condicionais,10,1
3394,Lista 06 - Comando de repetição for,10,1
3395,Lista 07 - Recursão,10,1
3396,Lista 08 - Vetores,6,1
3397,Lista 07 - Recursão,10,1
3398,Lista 10 - Matrizes,10,1
3399,Lista 09 - Mais Vetores!,10,1
3400,Lista Diversão - Vetores e Matrizes,9,1
3401,Treino Semanal 02 - Estrutura Condicional,5,1
3402,Lista 12 - Estrutura de Repetição (while),4,1
3403,Lista 13 - Estrutura de Repetição (do-while),4,1
3404,Lista 14 - Estrutura de Repetição (for),4,1
3405,Lab 12 - Classes e Objetos,8,1
3406,Lab 11 - Classes e Objetos,8,5
3407,Introdução ao SQL,10,1
3408,Introdução ao SQL,10,1
3409,Lab. de Cod. 02 – Est. de Programação Condicional,9,1
3410,TP04: Estrutura de Repetição por Condição (while),2,1
3411,Lab03 – Estrutura Condicional Encadeada,9,1
3412,Lab 4 – Repetição por Condição (while),12,1
3413,Lab 5 - Vetores e Strings,17,1
3414,Lab 6 – Repetição por Contagem (for),12,1
3415,Lab 7 - Matrizes,15,1
3416,Laboratório de Codificação 07 – Matrizes,10,1
3417,Lab 1 - Variáveis e Operadores,16,1
3418,Prova Especial de Aceleração - 2021-2,10,1
3419,Laboratório 0,1,1
3420,L03 - Exercícios variados,4,3
3421,Experimentando o ambiente e primeiros exercícios,4,1
3422,1a Lista. Segundo bloco de questões,6,2
3423,1a Terceiro Bloco de exercícios,5,2
3424,Simulado 01 - Variáveis e Estrutura Sequencial,3,0
3425,TP 01: Variáveis e Estrutura Sequencial (2019),3,1
3426,Lista 3 - Entradas e Saídas e Dados,9,0
3427,Lista 4 - Estrutura de Seleção Simples (IF),4,0
3428,Lab 2 - Entradas de Dados e Condicionais,12,1
3429,L04 - if e switch,4,3
3430,TP 01: Variáveis e Estrutura Sequencial (2019),3,1
3431,TP 01: Variáveis e Estrutura Sequencial,2,1
3432,TP 01: Variáveis e Estrutura Sequencial,3,1
3433,TP 01: Variáveis e Estrutura Sequencial,3,1
3434,TP 01: Variáveis e Estrutura Sequencial,3,1
3435,TP 01: Variáveis e Estrutura Sequencial,3,1
3436,TP 01: Variáveis e Estrutura Sequencial,3,1
3437,TP 01: Variáveis e Estrutura Sequencial,3,1
3438,TP 01: Variáveis e Estrutura Sequencial,3,1
3439,TP 01: Variáveis e Estrutura Sequencial,3,1
3440,Lab 1 - Variáveis e Estrutura Sequencial,13,1
3441,Treino Semanal 03 - Estrutura de repetição,5,1
3442,TP 01: Variáveis e Estrutura Sequencial,3,1
3443,TP 01: Variáveis e Estrutura Sequencial,3,1
3444,TP 01: Variáveis e Estrutura Sequencial,3,1
3445,TP 01: Variáveis e Estrutura Sequencial,3,1
3446,Lab 2 – Estrutura Condicional,20,1
3447,Lab. 02 – Estrutura Condicional Composta,7,1
3448,Lab 2 - Estrutura Condicional Composta,13,1
3449,Extra 2 - Estrutura Condicional Composta,8,1
3450,Lab 2 - Estrutura Condicional Composta,13,1
3451,Lab 2 - Estrutura Condicional Composta,13,1
3452,Extra 2 - Estrutura Condicional Composta,7,0
3453,Extra 2 - Estrutura Condicional Composta,7,1
3454,Extra 2 - Estrutura Condicional Composta,7,1
3455,Lab 2 - Estrutura Condicional Composta,13,1
3456,Lab 2 - Estrutura Condicional Composta,13,1
3457,Extra 2 - Estrutura Condicional Composta,7,0
3458,Lab 3 (condicionais),16,1
3459,Lab 3 (condicionais),16,1
3460,Lab 3 - Funções e Ponteiros,12,1
3461,Lab 2 - Estrutura Condicional Composta,13,1
3462,Extra 2 - Estrutura Condicional Composta,7,0
3463,Atividade de Avaliação A2 - Parte 2,2,1
3464,Atividade de Avaliação A2 - Parte 2,2,1
3465,TP 01: Variáveis e Estrutura Sequencial,3,1
3466,Lab 2 - Estrutura Condicional Composta,13,1
3467,Extra 2 - Estrutura Condicional Composta,7,0
3468,L05 - Laços de repetição,5,3
3469,T01 - Primeiros passos,5,1
3470,T02 - Aritmética,4,1
3471,T03 - Exercícios variados,4,1
3472,T04 - if e switch,4,1
3473,T05 - Laços de repetição,5,1
3474,1a lista. quarto bloco de  exercícios,5,2
3475,Lab 4 - Laços, condicionais e funções. ,10,1
3476,Lista adicional,11,0
3477,Lista adicional,11,0
3478,Matrizes,3,2
3479,Exemplo de questão para 1a prova,1,1
3480,Treino Semanal 04 - Repetição (for e while),3,1
3481,Lab 2 - Estrutura Condicional Composta,13,1
3482,Lab 2 - Estrutura Condicional Composta,13,1
3483,Recuperação - Avaliação A2 - Parte 2,1,1
3484,Recuperação - Avaliação A2 - Parte 2,1,1
3485,Lista 5 - Estrutura Composta (IF-ELSE) e Aninhada,3,0
3486,TP 02:  Est. Condicional Simples e Composta ,3,1
3487,L06 - Laços e funções,6,4
3488,Teste,1,1
3489,TP 02:  Est. Condicional Simples e Composta ,3,1
3490,TP 02:  Est. Condicional Simples e Composta ,3,1
3491,TP 02:  Est. Condicional Simples e Composta ,3,1
3492,TP 02:  Est. Condicional Simples e Composta ,3,1
3493,TP 02:  Est. Condicional Simples e Composta ,3,1
3494,TP 02:  Est. Condicional Simples e Composta ,3,1
3495,TP 02:  Est. Condicional Simples e Composta ,3,1
3496,Recuperação Juliana - Avaliação A2 - Parte 2,1,1
3497,Prova parcial 01 - Até Repetição,4,1
3498,L07 - Exercício da aula 09,1,2
3499,L08 - Funções e ponteiros,7,5
3500,TP 02:  Est. Condicional Simples e Composta ,3,1
3501,Lab 5 - Vetores e Matrizes,9,1
3502,Lab 3 - Estrutura Condicional Encadeada,10,1
3503,Extras 3 - Estrutura Condicional Encadeada,8,1
3504,Avaliação Prática 1,3,1
3505,Segundo Exercício para prova 1,1,1
3506,Lab 3 - Estrutura Condicional Encadeada,10,1
3507,Extra 3 - Condicionais Encadeados (if/elif),8,1
3508,Lab 3 - Estrutura Condicional Encadeada,10,1
3509,Extra 3 - Condicionais Encadeados (if/elif),8,0
3510,Lab 3 - Estrutura Condicional Encadeada,10,1
3511,Extra 3 - Condicionais Encadeados (if/elif),8,1
3512,Lab 3 - Estrutura Condicional Encadeada,10,1
3513,Lab 3 - Estrutura Condicional Encadeada,10,1
3514,Extra 3 - Condicionais Encadeados (if/elif),8,0
3515,TP 02:  Est. Condicional Simples e Composta ,3,1
3516,Treino da Avaliação Prática 1,12,1
3517,TP1 - Trabalho Prático 1,3,1
3518,Lab 3 - Estrutura Condicional Encadeada,10,1
3519,Extra 3 - Condicionais Encadeados (if/elif),8,1
3520,Lab 1 (Introdução a C - variáveis e operadores),16,1
3521,Lab 2 - Entradas de Dados e Condicionais,12,1
3522,Lab 3 - Funções e Ponteiros,12,1
3523,Lab 4 - Laços, condicionais e funções. ,10,1
3524,Lab 5 - Vetores e Matrizes,9,1
3525,Treino Semanal 05 - Variável composta Homogênea,4,0
3526,Primeira Prova IP 2021-2 (Ano 2022),10,1
3527,Lista 6 - Estruturas de Decisão (switch),4,0
3528,Exame Final,2,1
3529,Exame Final,2,1
3530,T06 - Laços e funções,6,1
3531,T07 - Exercício da aula 09,1,1
3532,TP1 - Trabalho Prático 1,8,1
3533,Extra 3 - Condicionais Encadeados (if/elif),8,0
3534,Lista 7 - Estrutura de Repetição (while),4,0
3535,Lab 3 - Estrutura Condicional Encadeada,10,1
3536,Extra 3 - Condicionais Encadeados (if/elif),8,0
3537,Extra 3 - Condicionais Encadeados (if/elif),8,1
3538,TP 03 – Condicionais Encadeadas (if/elif),3,1
3539,Extra 3 - Condicionais Encadeados (if/elif),8,0
3540,Extra 3 - Condicionais Encadeados (if/elif),8,0
3541,L09 - Laços e vetores,4,4
3543,Lab 3 - Estrutura Condicional Encadeada,10,1
3544,Extra 3 - Condicionais Encadeados (if/elif),8,0
3545,TP 03 – Condicionais Encadeadas (if/elif),3,1
3546,TP 03 – Condicionais Encadeadas (if/elif),3,2
3547,TP 03 – Condicionais Encadeadas (if/elif),3,1
3548,TP 03 – Condicionais Encadeadas (if/elif),3,1
3549,TP 03 – Condicionais Encadeadas (if/elif),3,2
3550,Treino semanal 06: Aplicações VCHomogêneas,3,0
3551,TP 04: Estrutura de Repetição por Condição (2019),3,1
3552,Lab 4 – Repetição por Condição (while),12,1
3553,L10 - Matrizes,5,4
3554,Ordenacao e Listas Encadeadas,8,1
3555,Lab 4 – Repetição por Condição (while),12,1
3556,Lab 4 – Repetição por Condição (while),12,1
3557,TP 04: Estrutura de Repetição por Condição,3,1
3558,Lab 4 – Repetição por Condição (while),12,1
3559,Extras 4 – Repetição por Condição,9,1
3560,TP 03 – Condicionais Encadeadas (if/elif),3,1
3561,Lab 4 – Repetição por Condição (while),12,1
3562,Lab 4 – Repetição por Condição (while),12,1
3563,Extras 4 – Repetição por Condição,9,0
3564,Extra 4 – Repetição por Condição (while),9,0
3565,Treino Semanal 07 - Revisão de tudo mais Buscas,10,0
3566,Lab 4 – Repetição por Condição (while),12,1
3567,Desafios 4 – Repetição por Condição (while),9,1
3568,TP 03 – Condicionais Encadeadas (if/elif),3,2
3569,Lab 4 – Repetição por Condição (while),12,1
3570,Desafios 4 – Repetição por Condição (while) 2019,9,0
3571,TP 03 – Condicionais Encadeadas (if/elif),3,2
3572,Segunda Prova IP 2021-2 (2022),10,1
3573,Lab 4 – Repetição por Condição (while),12,1
3574,Extra 4 – Repetição por Condição,9,0
3575,T08 - Funções e ponteiros,7,1
3576,T09 - Laços e vetores,4,1
3577,T10 - Matrizes,5,1
3578,Extras 4 – Repetição por Condição (while) 2019,9,1
3579,Lab 6 - Alocação dinâmica, vetores e matrizes,7,1
3580,Realloc e Listas simples,4,1
3581,Lab 4 – Repetição por Condição (while),12,1
3582,Extras 4 – Repetição por Condição (while) ,9,0
3583,Lab 5 - Vetores e Strings,1,1
3584,Lab 0 – Primeiros passos com o Python,11,1
3585,Lab 1 - Variáveis e Estrutura Sequencial,18,1
3586,Lab 2 – Estrutura Condicional,6,1
3587,Lab 3 - Repetição por Contagem,11,1
3588,Lab 4 – Repetição por Condição,23,1
3589,L11 - Corrigindo programas,4,3
3590,Teste,1,1
3591,Teste - ignorar,1,1
3592,listas encadeadas e outras coisas,2,1
3593,Desafios 4 – Repetição por Condição (while) 2019,9,0
3594,TP 4: Estrutura de Repetição por Condição (while),2,1
3595,TP 4: Estrutura de Repetição por Condição (while),2,1
3596,TP4: Estrutura de Repetição por Condição (while),6,1
3597,Lab 7 - Tipos Estruturados,5,1
3598,Lab 8 - Recursão,4,1
3599,TP 04: Estrutura de Repetição por Condição (2019),3,1
3600,TP 04: Estrutura de Repetição por Condição (2019),3,1
3601,TP 04: Estrutura de Repetição por Condição,3,2
3602,TP 04: Estrutura de Repetição por Condição,3,2
3603,TP 04: Estrutura de Repetição por Condição,3,1
3604,TP 04: Estrutura de Repetição por Condição (2019),3,1
3605,TP 04: Estrutura de Repetição por Condição,3,1
3606,Lista 1 - Modularização: Funções,10,1
3607,Lista 1 - Modularização: Funções,10,1
3608,Lista 8 - Estrutura de Repetição (do-while),4,1
3609,Lista 9 - Estrutura de Repetição (for),4,1
3610,Lab 8 - Listas,8,1
3611,Lista 10 - Modularização: Funções,10,1
3612,Programação não estruturada,5,4
3613,Lab 5 - Vetores e Strings,10,1
3614,Extras 5 - Vetores e Strings,8,1
3615,Lab 5 - Vetores e Strings,10,1
3616,Extras 5 - Vetores e Strings,8,1
3617,Lab 5 - Vetores e Strings,10,1
3618,Desafios 5 - Vetores e Strings,8,1
3619,Lab 5 - Vetores e Strings,10,1
3620,Desafios 5 - Vetores e Strings,8,0
3621,TP 04: Estrutura de Repetição por Condição (2019),3,1
3622,Lab 5 - Vetores e Strings,10,1
3623,Extra 5 - Vetores e Strings,8,0
3624,L12 - Recursão,4,5
3625,TP 04: Estrutura de Repetição por Condição (2019),3,1
3626,Lab 2.2 - Modularização,9,0
3627,TP 04: Estrutura de Repetição por Condição (2019),3,2
3628,TP 04: Estrutura de Repetição por Condição (2019),3,1
3629,TP 04: Estrutura de Repetição por Condição (2019),3,2
3630,Lab 0 – Primeiros passos com o Python,11,1
3631,Prolog 1,4,3
3632,Extra 5 - Vetores e Strings,8,0
3633,Lab 5 - Vetores e Strings,10,1
3634,Exercício listas - aula 03/08,1,1
3635,Terceira Prova de IP 2021-2 (2022),10,1
3636,Avaliação Prática 2,4,1
3637,L13 - Variados,5,4
3639,teste,1,1
3640,Lab 5 - Vetores e Strings,10,1
3641,Lab 5 - Vetores e Strings,10,1
3642,EXTRA 5 - Vetores e Strings,8,0
3643,Lab 1 - Variáveis e Estrutura Sequencial - 2022.2,12,1
3644,Lab 2 – Estruturas Condicionais - 2022.2,12,1
3645,Lab 3 - Condicionais Encadeadas - 2022.2,12,1
3646,Lab 4 – Repetição por Condição - 2020,12,1
3647,Lab 4 - Repetição por Contagem - 2022.2,11,1
3648,Lab 5 – Repetição por Condição - 2022.2,23,1
3649,Lab 6 - Funções - 2022.2,8,1
3650,Lab 5 - Funções - 2022.2,8,1
3651,Lab 7 - Listas - 2022.2,8,1
3652,Lab 7 – Matrizes - 2022.2,12,1
3653,Lab 8 - Dicionários - 2022.2,7,1
3654,Lab 9 - Recursividade - 2022.2,8,1
3655,Lab 8 - Dicionários - 2022.2,7,1
3656,Lab 9 – Matrizes - 2022.2,12,1
3657,Lab 10 - Pilhas e Filas - 2022.2,9,1
3658,Lab 11 - Strings - 2022.2,4,1
3659,Lab 12 - Recursividade - 2022.2,9,1
3660,Lab 13 - Busca e Ordenação - 2022.2,7,1
3661,Prolog 2,3,3
3662,Lab 14 - Classes e Objetos - 2022.2,8,1
3663,Lab 0 – Primeiros passos com o Python - 2022,16,1
3664,Lab 1.1 - Variáveis e Estrutura Sequencial,10,1
3665,Lab 1.2 - Variáveis e Estrutura Sequencial,10,1
3666,Lab 2.1 - Estrutura de controle e de repetição,8,1
3667,Lab 2.2 - Vetores e Modularização,5,1
3668,Treina semanal 08: VC Heterogênea ,2,0
3669,Prova parcial 02 - VCHomogenea.,3,0
3670,Lab 9 - Listas,5,1
3671,Teste,3,1
3673,Lab01,11,1
3674,TP 05: Vetores e Strings (2019),2,1
3675,TP5: Vetores e Strings,3,1
3676,Desafios 5 - Vetores e Strings,8,0
3677,Lista 11 - Funções Recursivas,7,1
3679,Lista 2 - Funções Recursivas,7,1
3680,Lista 2 - Funções Recursivas,7,1
3681,Lab 5 - Vetores e Strings,10,1
3682,Lab 5 - Vetores e Strings,10,1
3684,Lab 5 - Vetores e Strings,10,1
3685,TP5: Vetores e Strings,3,1
3686,Lab 0 – Primeiros passos com o Python,11,1
3687,Lab 1 - Variáveis e Estrutura Sequencial - 2022.2,12,1
3688,Lab 2 – Estruturas Condicionais - 2022.2,12,1
3689,Lab 3 - Condicionais Encadeadas - 2022.2,12,1
3690,Lab 4 - Repetição por Contagem - 2022.2,11,1
3691,Lab 5 – Repetição por Condição - 2022.2,23,1
3692,Lab 6 - Funções - 2022.2,8,1
3693,Lab 7 - Listas - 2022.2,8,1
3694,Lab 8 - Dicionários - 2022.2,7,1
3695,Lab 9 – Matrizes - 2022.2,12,1
3696,Lab 10 - Pilhas e Filas - 2022.2,9,1
3697,Lab 11 - Strings - 2022.2,4,1
3698,Lab 12 - Recursividade - 2022.2,9,1
3699,Lab 13 - Busca e Ordenação - 2022.2,7,1
3700,Lab 14 - Classes e Objetos - 2022.2,8,1
3701,T11 - Corrigindo programas,11,1
3702,L14 - Struct e recursão,2,3
3703,Lab 10 - Pilhas e Filas,5,1
3704,Lab 8 - Recursão,4,1
3705,Lab 9 - Listas,5,1
3706,Manipulação de Arquivos. Parte II,2,1
3707,Manipulação de Arquivos,3,1
3708,Lista adicional - Funções e Recursividade,11,0
3709,L15 - Listas ligadas,4,6
3710,Prolog Final ,4,1
3711,TP5: Vetores e Strings (G),3,1
3712,TP5: Vetores e Strings,3,1
3713,TP5: Vetores e Strings,3,1
3714,TP5: Vetores e Strings,3,1
3715,TP5: Vetores e Strings,3,1
3716,TP5: Vetores e Strings,3,3
3717,TP5: Vetores e Strings,3,1
3718,TP5: Vetores e Strings,3,1
3719,TP5: Vetores e Strings,3,3
3721,Introdução ao SQL,10,1
3722,Introdução ao SQL,10,1
3723,Lista adicional - Funções e Recursividade,11,0
3724,Lista adicional - Funções e Recursividade,11,0
3725,Lab 6 - Repetição por Contagem (for),10,1
3726,Extras 6 - Repetição por Contagem (for) (2020),8,1
3727,Desafios 6 - Repetição por Contagem (for),8,1
3728,Extras 6 - Repetição por Contagem (for),6,1
3729,Lista 12 - Estrutura de dados homogêneas: vetores,13,1
3730,Lista 3 - Estrutura de dados homogêneas: vetores,13,1
3731,Lista 3 - Estrutura de dados homogêneas: vetores,13,1
3732,TP5: Vetores e Strings,3,1
3733,Lista 13 - Matrizes,16,0
3734,TP5: Vetores e Strings,3,3
3735,Pilhas e Filas,5,1
3736,TP5: Vetores e Strings,3,3
3737,Incorreto (desconsiderar),14,1
3738,Lab 6 - Repetição por Contagem (for),10,1
3739,Exercícios de Desafio 6: Repetição por Contagem,5,0
3740,Lab 6 - Repetição por Contagem (for),10,1
3741,Extras 6 - Repetição por Contagem (for),6,1
3742,[AVALIAÇÃO 4] Introdução ao SQL,10,1
3743,Quarta Prova de IP 2021-2 (2022),10,1
3744,Exercícios da Avaliação Parcial 2,16,1
3745,Lab 6 - Repetição por Contagem (for),10,1
3746,Extras 6 - Repetição por Contagem (for),6,0
3747,TP2 - Trabalho Prático 2,2,1
3748,Lab 6 - Repetição por Contagem (for),10,1
3749,Extras 6 - Repetição por Contagem (for),6,1
3750,Conhecendo os Joins,10,1
3751,Lab 6 - Repetição por Contagem (for),10,1
3752,Extras 6 - Repetição por Contagem (for),6,0
3753,Lab 6 - Repetição por Contagem (for),10,1
3754,Extras 6 - Repetição por Contagem (for),6,0
3755,Exemplo Prova,2,0
3756,Extras 6 - Repetição por Contagem (for),6,0
3757,Lab 6 - Repetição por Contagem (for),10,1
3759,Lista 14 - Estruturas Heterogêneas: Registro,12,1
3760,L16 - Pilhas e filas,3,6
3761,Atividade Avaliativa A2 (Grupo 2),4,1
3763,Atividade Avaliativa A2 (K-Z),4,1
3764,Atividade Avaliativa A2,4,1
3765,Atividade Avaliativa A2,4,1
3766,Lab 6 - Repetição por Contagem (for),10,1
3767,Extras 6 - Repetição por Contagem (for),6,0
3768,Exercícios de Desafio 6: Repetição por Contagem,5,0
3769,TP 6: Estrutura de Repetição por Contagem (for),3,1
3770,T13 - Variados,5,1
3771,Programação funcional 1,6,3
3772,Avaliação - Modularização: Funções,3,0
3774,Atividade Avaliativa A2,4,1
3775,Funcional 2,4,3
3776,T14 - Struct e recursão,2,1
3777,TP 6: Estrutura de Repetição por Contagem (for),3,1
3778,TP 6: Estrutura de Repetição por Contagem (for),3,3
3779,TP 6: Estrutura de Repetição por Contagem (for),3,3
3780,TP 6: Estrutura de Repetição por Contagem (for),3,1
3781,TP 6: Estrutura de Repetição por Contagem (for),3,0
3782,TP 6: Estrutura de Repetição por Contagem (for),3,3
3783,TP 6: Estrutura de Repetição por Contagem (for),3,3
3784,TP 6: Estrutura de Repetição por Contagem (for),3,1
3785,Trabalho de Teste,4,3
3786,Trabalho de Teste,4,1
3787,Lab 7 – Matrizes,12,1
3788,Extras 7: Matrizes,8,1
3789,Lab 7 - Matrizes,10,1
3790,Paradigma OO,3,3
3791,Lab 7 - Matrizes,10,1
3792,Desafios 7: Matrizes,8,0
